Date/Time,PM10 BAM ug/m3,PM2.5 BAM ug/m3,Temperature Deg C,Barometric Pressure atm
23/12/2019 6:00,158.2,134.4,19.3,0.997
23/12/2019 7:00,176.7,148.2,21.3,0.998
23/12/2019 8:00,159.1,128.7,25.7,0.998
23/12/2019 9:00,150.6,116.4,27.5,0.999
23/12/2019 10:00,72.8,61.6,29,0.999
23/12/2019 11:00,43.6,35.7,31.8,0.998
23/12/2019 12:00,60,50.1,30.8,0.998
23/12/2019 13:00,50.3,42.7,31.5,0.998
23/12/2019 14:00,33.4,28.2,29.6,0.998
23/12/2019 15:00,50.8,34.1,27.8,0.998
23/12/2019 16:00,53.6,33,27,0.998
23/12/2019 17:00,47.1,35,26.6,0.997
23/12/2019 18:00,39.6,33.6,26.1,0.998
23/12/2019 19:00,72.1,19.6,21.6,0.999
23/12/2019 20:00,57.8,24.1,21.7,0.998
23/12/2019 21:00,64.9,36.2,21.5,0.999
23/12/2019 22:00,63.4,35,20.9,0.999
23/12/2019 23:00,63.5,49.6,21,0.999
24/12/2019 0:00,49.3,30.6,20.5,0.999
24/12/2019 1:00,51.1,23.1,19.5,0.998
24/12/2019 2:00,52.9,20.2,18,0.998
24/12/2019 3:00,56.2,24.6,17.5,0.997
24/12/2019 4:00,50.2,27.4,16.3,0.997
24/12/2019 5:00,60,23.1,16.2,0.997
24/12/2019 6:00,44.3,23.5,16,0.997
24/12/2019 7:00,46.4,21.1,18,0.998
24/12/2019 8:00,37.9,18.4,22.2,0.998
24/12/2019 9:00,48.6,35,26.1,0.998
24/12/2019 10:00,46.3,33.2,28.8,0.998
24/12/2019 11:00,44,24.2,28.2,0.998
24/12/2019 12:00,35.4,38.3,29.4,0.998
24/12/2019 13:00,45,26.3,28.8,0.997
24/12/2019 14:00,43,27.8,27.3,0.997
24/12/2019 15:00,45.4,24.4,26.6,0.997
24/12/2019 16:00,44.6,25.4,27.1,0.997
24/12/2019 17:00,42.4,30.3,28.4,0.996
24/12/2019 18:00,29.1,23.7,28.4,0.996
24/12/2019 19:00,25.1,23.6,28.7,0.997
24/12/2019 20:00,29.1,16.6,26.4,0.997
24/12/2019 21:00,17.3,13,25.8,0.997
24/12/2019 22:00,8.8,2.4,25,0.998
24/12/2019 23:00,7,4,24.5,0.998
25/12/2019 0:00,2.9,4.7,23.6,0.998
25/12/2019 1:00,12.8,10.9,23.1,0.998
25/12/2019 2:00,18.9,14.5,22,0.997
25/12/2019 3:00,15.8,6.8,21.7,0.997
25/12/2019 4:00,15.8,6,20.8,0.997
25/12/2019 5:00,15.8,11.7,20.1,0.998
25/12/2019 6:00,20.4,10.6,20.4,0.998
25/12/2019 7:00,16.7,9.7,21.5,0.999
25/12/2019 8:00,6.5,9.1,25.9,0.999
25/12/2019 9:00,12,1.1,28.7,0.999
25/12/2019 10:00,8.4,6.8,32.2,0.998
25/12/2019 11:00,10.3,10.2,32.4,0.998
25/12/2019 12:00,18.1,13.1,30.9,0.998
25/12/2019 13:00,6.5,7.9,30.2,0.998
25/12/2019 14:00,13.1,9,27.6,0.998
25/12/2019 15:00,19,7.3,28.4,0.998
25/12/2019 16:00,12.3,0.4,30.5,0.997
25/12/2019 17:00,15.6,0.5,31.3,0.997
25/12/2019 18:00,11.9,7.8,30.4,0.997
25/12/2019 19:00,15.7,8.6,28.2,0.998
25/12/2019 20:00,14,7.9,25.3,0.999
25/12/2019 21:00,13.5,6.8,23.9,0.999
25/12/2019 22:00,8.1,6.6,23.3,0.999
25/12/2019 23:00,6.3,5.6,22.6,1
26/12/2019 0:00,12.8,6.6,21.6,1
26/12/2019 1:00,10.4,11.7,21.2,0.999
26/12/2019 2:00,10.1,9.5,20.2,0.999
26/12/2019 3:00,11.5,9.9,19.5,0.999
26/12/2019 4:00,17.7,9,18.9,1
26/12/2019 5:00,18.6,13,18.3,1
26/12/2019 6:00,19.7,10.3,17.8,1
26/12/2019 7:00,18.3,9.8,18.8,1.001
26/12/2019 8:00,11.8,4.9,22.4,1.001
26/12/2019 9:00,16.4,8.5,24.7,1.001
26/12/2019 10:00,20.2,12.4,26.5,1.001
26/12/2019 11:00,13.5,8.4,29.1,1
26/12/2019 12:00,17.2,10.5,29.2,1
26/12/2019 13:00,23.3,10,28.8,0.999
26/12/2019 14:00,19.1,12.9,30.6,0.999
26/12/2019 15:00,18.1,14.5,31.2,0.998
26/12/2019 16:00,29.3,11.2,30.1,0.998
26/12/2019 17:00,32.8,20,29.1,0.998
26/12/2019 18:00,20.7,14.9,27.9,0.997
26/12/2019 19:00,20.1,12.5,26.5,0.998
26/12/2019 20:00,18.9,10.4,24.9,0.998
26/12/2019 21:00,20.3,16.4,24.7,0.998
26/12/2019 22:00,21.9,14.4,24.4,0.998
26/12/2019 23:00,17.3,11.3,24.5,0.998
27/12/2019 0:00,8.9,4.9,24.6,0.997
27/12/2019 1:00,10.7,7,24.6,0.996
27/12/2019 2:00,19.7,12.9,24.8,0.995
27/12/2019 3:00,18.9,6.4,25.4,0.995
27/12/2019 4:00,13.4,2.1,25.3,0.995
27/12/2019 5:00,12.9,8.2,25.2,0.995
27/12/2019 6:00,15,9.6,25.2,0.995
27/12/2019 7:00,19.9,7.1,24.7,0.996
27/12/2019 8:00,33.2,8.8,26.9,0.996
27/12/2019 9:00,20.9,5.5,31.9,0.995
27/12/2019 10:00,12.1,1.6,36.6,0.995
27/12/2019 11:00,17.3,8.8,39.3,0.994
27/12/2019 12:00,24.4,9.4,38.6,0.994
27/12/2019 13:00,34.5,11.8,37.3,0.994
27/12/2019 14:00,22,8.3,37.3,0.993
27/12/2019 15:00,25.9,5.6,37.1,0.992
27/12/2019 16:00,23,8,37.3,0.991
27/12/2019 17:00,28.8,11.5,36.7,0.991
27/12/2019 18:00,26.1,12.2,36.5,0.991
27/12/2019 19:00,27.6,13.4,35.1,0.991
27/12/2019 20:00,29,8.5,32.9,0.992
27/12/2019 21:00,31,12.2,29.8,0.993
27/12/2019 22:00,30.7,8.6,26.8,0.993
27/12/2019 23:00,27,13.6,27.6,0.993
28/12/2019 0:00,30,10.7,26.5,0.994
28/12/2019 1:00,19.5,19.2,25.3,0.993
28/12/2019 2:00,13,11.6,26.2,0.992
28/12/2019 3:00,10.6,4.4,26.7,0.992
28/12/2019 4:00,16.7,11,25.6,0.993
28/12/2019 5:00,20.9,12.5,24.4,0.994
28/12/2019 6:00,22.4,7.1,23.9,0.995
28/12/2019 7:00,11.6,,24.9,0.994
28/12/2019 8:00,6.2,1.2,26.2,0.995
28/12/2019 9:00,20.2,19,27.7,0.995
28/12/2019 10:00,21,14.1,29.1,0.995
28/12/2019 11:00,20.3,12.4,32.5,0.995
28/12/2019 12:00,23.6,12.3,33.8,0.995
28/12/2019 13:00,18.4,14.9,31.8,0.995
28/12/2019 14:00,14.8,8.4,33.3,0.994
28/12/2019 15:00,11.1,5.2,33.9,0.993
28/12/2019 16:00,14,6.4,32.5,0.993
28/12/2019 17:00,14,14.6,33.8,0.993
28/12/2019 18:00,13,11.3,33,0.993
28/12/2019 19:00,20.3,7.5,31.3,0.994
28/12/2019 20:00,10.9,8.6,30,0.994
28/12/2019 21:00,10.2,7,29,0.994
28/12/2019 22:00,8.9,2.3,28.7,0.995
28/12/2019 23:00,5.9,5,28.3,0.995
29/12/2019 0:00,3.1,4.6,27.9,0.995
29/12/2019 1:00,10.3,9.3,27,0.995
29/12/2019 2:00,19.6,8.4,25.5,0.995
29/12/2019 3:00,15.6,9,25,0.994
29/12/2019 4:00,10.8,4.5,24.4,0.994
29/12/2019 5:00,13.2,6.2,23.6,0.994
29/12/2019 6:00,12.3,7.5,23.4,0.995
29/12/2019 7:00,10.7,6.2,24.5,0.995
29/12/2019 8:00,6.7,0.1,30.1,0.995
29/12/2019 9:00,11.1,7,28.5,0.996
29/12/2019 10:00,17.3,7.2,29.6,0.996
29/12/2019 11:00,8.6,11.6,34.1,0.995
29/12/2019 12:00,6.8,4.9,37.2,0.994
29/12/2019 13:00,9.1,8,35.3,0.994
29/12/2019 14:00,13.5,6.8,33.8,0.994
29/12/2019 15:00,13.1,9.6,32.1,0.993
29/12/2019 16:00,11.5,8.2,33.1,0.992
29/12/2019 17:00,7.4,10.4,34.2,0.992
29/12/2019 18:00,10.9,7.6,34.1,0.991
29/12/2019 19:00,15.8,8.2,33.2,0.991
29/12/2019 20:00,14,10.6,31.5,0.991
29/12/2019 21:00,13.7,4.3,30.3,0.991
29/12/2019 22:00,23,4,30.2,0.991
29/12/2019 23:00,31.1,10.3,30.2,0.991
30/12/2019 0:00,25.3,11.6,30.1,0.99
30/12/2019 1:00,22.6,15.7,30.2,0.989
30/12/2019 2:00,17.5,11.7,29.1,0.989
30/12/2019 3:00,19.1,5.8,28,0.988
30/12/2019 4:00,24.2,7.1,27.9,0.987
30/12/2019 5:00,23.5,7.5,28.2,0.988
30/12/2019 6:00,20.7,4.9,27.1,0.988
30/12/2019 7:00,44.5,10,27.7,0.99
30/12/2019 8:00,46.9,8.8,29.3,0.988
30/12/2019 9:00,34,9.4,34,0.987
30/12/2019 10:00,30.6,11.5,37.7,0.986
30/12/2019 11:00,46.5,14.1,37.7,0.985
30/12/2019 12:00,50.6,11.3,38.9,0.985
30/12/2019 13:00,58.4,13.6,35.2,0.985
30/12/2019 14:00,64.7,14.5,34.5,0.984
30/12/2019 15:00,61.6,12.3,29.5,0.984
30/12/2019 16:00,28.9,1.6,27.5,0.985
30/12/2019 17:00,31.6,10,27.6,0.985
30/12/2019 18:00,43.3,17.6,26.1,0.987
30/12/2019 19:00,40.2,18.8,23.1,0.989
30/12/2019 20:00,42.9,19.8,19.4,0.991
30/12/2019 21:00,37.9,19.1,17.8,0.992
30/12/2019 22:00,30.8,10.1,16.8,0.993
30/12/2019 23:00,27,10.4,16.1,0.994
31/12/2019 0:00,32.7,10,15.5,0.994
31/12/2019 1:00,36.9,6.3,15.2,0.995
31/12/2019 2:00,26.8,9.7,14.8,0.995
31/12/2019 3:00,25.4,7.1,14.5,0.995
31/12/2019 4:00,27.1,9.4,14.1,0.995
31/12/2019 5:00,29,4.7,14,0.995
31/12/2019 6:00,30.3,4.3,14.2,0.996
31/12/2019 7:00,27.3,8.9,14.9,0.997
31/12/2019 8:00,22.4,11.9,16.9,0.998
31/12/2019 9:00,15.4,2.2,18.8,0.998
31/12/2019 10:00,17,6.2,20.8,0.998
31/12/2019 11:00,22.4,6.7,20.9,0.998
31/12/2019 12:00,24,6.2,21,0.998
31/12/2019 13:00,21.3,9.6,20.8,0.998
31/12/2019 14:00,25.4,7.8,20.2,0.997
31/12/2019 15:00,21.4,6,20.6,0.997
31/12/2019 16:00,20,6.8,20.5,0.997
31/12/2019 17:00,21.7,9.3,20.1,0.997
31/12/2019 18:00,17.6,9.4,20,0.997
31/12/2019 19:00,21.1,9.6,19.4,0.998
31/12/2019 20:00,24.6,6.6,17.8,0.998
31/12/2019 21:00,27,8.4,16.5,0.999
31/12/2019 22:00,21.8,5.3,15.8,0.999
31/12/2019 23:00,27.8,6.4,15.3,0.999
1/01/2020 0:00,22.1,2.6,15.2,0.999
