"Date/Time","PM10 BAM ug/m3","PM2.5 BAM ug/m3","Temperature Deg C","Barometric Pressure atm"
5/08/2019 06:00,7.2,3.2,8.5,1.008
5/08/2019 07:00,2.4,3.4,8.6,1.008
5/08/2019 08:00,5.8,0.9,8.7,1.008
5/08/2019 09:00,12.1,9.7,10.2,1.008
5/08/2019 10:00,9.6,2.4,12.0,1.008
5/08/2019 11:00,6.5,-0.9,16.2,1.008
5/08/2019 12:00,8.4,3.7,18.4,1.008
5/08/2019 13:00,10.3,6.8,19.7,1.006
5/08/2019 14:00,15.1,2.5,20.3,1.005
5/08/2019 15:00,16.3,4.1,19.9,1.005
5/08/2019 16:00,15.3,3.9,19.7,1.004
5/08/2019 17:00,14.1,-0.8,18.9,1.004
5/08/2019 18:00,19.1,0.9,16.4,1.004
5/08/2019 19:00,15.4,5.5,14.7,1.005
5/08/2019 20:00,19.1,4.4,13.6,1.005
5/08/2019 21:00,16.6,6.4,13.3,1.004
5/08/2019 22:00,11.1,3.1,12.9,1.004
5/08/2019 23:00,7.6,4.2,12.7,1.003
6/08/2019 00:00,15.5,-0.1,11.9,1.003
6/08/2019 01:00,8.5,-0.4,11.7,1.003
6/08/2019 02:00,0.7,-1.5,11.1,1.002
6/08/2019 03:00,3.7,6.1,11.4,1.002
6/08/2019 04:00,5.5,-0.5,11.4,1.001
6/08/2019 05:00,2.3,2.9,11.3,1.001
6/08/2019 06:00,5.9,2.4,11.0,1.001
6/08/2019 07:00,7.6,-1.0,11.1,1.001
6/08/2019 08:00,6.4,1.9,11.5,1.001
6/08/2019 09:00,13.9,,13.0,1.001
6/08/2019 10:00,14.4,-1.2,13.3,1.001
6/08/2019 11:00,8.7,3.9,16.1,1.000
6/08/2019 12:00,19.6,3.0,17.3,0.999
6/08/2019 13:00,21.6,3.4,19.0,0.998
6/08/2019 14:00,41.5,7.5,18.6,0.997
6/08/2019 15:00,25.2,4.6,17.3,0.997
6/08/2019 16:00,20.2,1.5,17.5,0.997
6/08/2019 17:00,24.6,,16.0,0.996
6/08/2019 18:00,29.8,3.7,14.4,0.997
6/08/2019 19:00,24.6,7.3,12.9,0.997
6/08/2019 20:00,30.2,12.1,11.9,0.997
6/08/2019 21:00,23.1,9.8,11.4,0.997
6/08/2019 22:00,16.8,7.8,11.4,0.997
6/08/2019 23:00,20.4,6.9,11.1,0.997
7/08/2019 00:00,25.7,8.3,10.9,0.997
7/08/2019 01:00,22.7,10.8,10.0,0.997
7/08/2019 02:00,21.5,16.1,9.4,0.997
7/08/2019 03:00,22.2,7.7,8.9,0.996
7/08/2019 04:00,22.5,12.9,8.4,0.996
7/08/2019 05:00,19.4,12.1,8.8,0.995
7/08/2019 06:00,20.1,10.8,9.1,0.995
7/08/2019 07:00,14.7,12.6,9.0,0.996
7/08/2019 08:00,23.0,8.9,8.8,0.996
7/08/2019 09:00,29.9,13.4,9.5,0.996
7/08/2019 10:00,24.2,8.8,10.2,0.995
7/08/2019 11:00,6.8,4.3,11.6,0.994
7/08/2019 12:00,8.6,7.3,12.4,0.993
7/08/2019 13:00,8.5,7.6,13.4,0.992
7/08/2019 14:00,18.7,10.6,13.1,0.991
7/08/2019 15:00,13.1,7.8,12.4,0.990
7/08/2019 16:00,15.2,7.7,11.3,0.990
7/08/2019 17:00,14.0,3.9,9.7,0.991
7/08/2019 18:00,10.8,2.8,8.8,0.991
7/08/2019 19:00,8.2,6.7,8.5,0.991
7/08/2019 20:00,6.1,6.0,8.6,0.991
7/08/2019 21:00,6.8,4.7,9.0,0.992
7/08/2019 22:00,9.1,7.9,9.1,0.992
7/08/2019 23:00,9.4,3.0,9.2,0.992
8/08/2019 00:00,17.9,2.2,9.4,0.992
8/08/2019 01:00,13.8,,9.4,0.992
8/08/2019 02:00,9.2,-0.2,9.5,0.991
8/08/2019 03:00,7.5,4.8,9.4,0.991
8/08/2019 04:00,9.4,1.5,9.3,0.992
8/08/2019 05:00,14.3,5.3,9.1,0.991
8/08/2019 06:00,13.7,6.0,8.9,0.991
8/08/2019 07:00,15.1,-1.0,9.1,0.992
8/08/2019 08:00,19.2,3.5,9.3,0.992
8/08/2019 09:00,15.1,9.9,9.4,0.992
8/08/2019 10:00,18.9,11.1,10.3,0.992
8/08/2019 11:00,22.4,3.5,10.4,0.992
8/08/2019 12:00,26.0,4.4,10.5,0.990
8/08/2019 13:00,23.8,1.9,10.7,0.988
8/08/2019 14:00,23.2,7.3,11.2,0.987
8/08/2019 15:00,29.4,8.9,10.8,0.987
8/08/2019 16:00,26.0,4.1,10.8,0.986
8/08/2019 17:00,24.1,4.7,11.0,0.986
8/08/2019 18:00,36.8,10.3,11.3,0.987
8/08/2019 19:00,24.8,13.3,11.2,0.988
8/08/2019 20:00,18.9,16.1,11.0,0.989
8/08/2019 21:00,30.3,12.0,9.9,0.990
8/08/2019 22:00,26.2,11.9,9.0,0.991
8/08/2019 23:00,20.8,9.9,9.5,0.991
9/08/2019 00:00,13.5,9.6,10.1,0.991
9/08/2019 01:00,26.2,16.0,9.4,0.991
9/08/2019 02:00,25.7,13.4,9.5,0.992
9/08/2019 03:00,24.5,5.6,9.0,0.992
9/08/2019 04:00,14.9,3.5,8.7,0.993
9/08/2019 05:00,15.4,6.3,8.5,0.993
9/08/2019 06:00,15.6,2.3,8.0,0.994
9/08/2019 07:00,10.4,2.9,8.4,0.994
9/08/2019 08:00,18.8,6.6,8.4,0.995
9/08/2019 09:00,19.0,10.5,9.2,0.996
9/08/2019 10:00,17.7,5.8,9.9,0.996
9/08/2019 11:00,17.8,5.3,10.8,0.996
9/08/2019 12:00,16.2,0.7,11.3,0.996
9/08/2019 13:00,19.7,5.8,11.6,0.995
9/08/2019 14:00,19.1,7.1,10.3,0.995
9/08/2019 15:00,12.6,3.5,9.6,0.994
9/08/2019 16:00,16.0,7.0,8.8,0.995
9/08/2019 17:00,15.1,4.7,8.4,0.995
9/08/2019 18:00,16.0,2.6,8.7,0.995
9/08/2019 19:00,16.3,4.1,8.5,0.995
9/08/2019 20:00,12.3,10.2,8.8,0.996
9/08/2019 21:00,17.3,7.0,8.7,0.996
9/08/2019 22:00,22.7,7.1,8.9,0.997
9/08/2019 23:00,17.4,7.9,8.8,0.997
10/08/2019 00:00,26.6,8.8,7.8,0.997
10/08/2019 01:00,20.6,3.8,7.6,0.998
10/08/2019 02:00,14.8,5.2,7.1,0.998
10/08/2019 03:00,16.2,3.7,7.1,0.999
10/08/2019 04:00,8.9,0.3,6.4,0.999
10/08/2019 05:00,15.0,1.0,6.0,0.999
10/08/2019 06:00,10.5,1.1,6.2,1.000
10/08/2019 07:00,15.4,1.7,5.9,1.001
10/08/2019 08:00,10.2,1.9,5.7,1.002
10/08/2019 09:00,12.5,3.4,7.1,1.002
10/08/2019 10:00,9.5,2.0,8.9,1.002
10/08/2019 11:00,13.2,9.8,11.0,1.003
10/08/2019 12:00,17.7,11.8,11.0,1.003
10/08/2019 13:00,18.6,6.4,10.9,1.003
10/08/2019 14:00,17.5,5.5,10.8,1.002
10/08/2019 15:00,14.1,0.9,10.6,1.002
10/08/2019 16:00,12.6,4.9,10.3,1.002
10/08/2019 17:00,11.4,1.0,9.3,1.002
10/08/2019 18:00,16.2,3.4,8.5,1.002
10/08/2019 19:00,6.5,5.4,8.7,1.002
10/08/2019 20:00,9.8,4.9,9.6,1.002
10/08/2019 21:00,13.7,5.3,9.7,1.002
10/08/2019 22:00,19.5,5.6,9.7,1.002
10/08/2019 23:00,11.7,4.2,9.6,1.002
11/08/2019 00:00,0.7,0.9,9.8,1.002
11/08/2019 01:00,4.2,,9.3,1.001
11/08/2019 02:00,11.5,9.4,9.7,1.001
11/08/2019 03:00,12.9,3.4,9.5,1.001
11/08/2019 04:00,14.0,8.7,9.6,1.001
11/08/2019 05:00,15.5,7.1,9.4,1.001
11/08/2019 06:00,16.9,8.1,9.0,1.001
11/08/2019 07:00,17.0,3.4,8.7,1.002
11/08/2019 08:00,15.7,3.5,8.9,1.002
11/08/2019 09:00,9.9,,9.2,1.003
11/08/2019 10:00,11.7,2.4,10.0,1.003
11/08/2019 11:00,15.9,7.8,11.1,1.004
11/08/2019 12:00,16.8,5.7,11.4,1.004
11/08/2019 13:00,16.6,2.6,11.8,1.004
11/08/2019 14:00,13.3,0.9,11.6,1.005
11/08/2019 15:00,11.0,-0.1,11.6,1.005
11/08/2019 16:00,9.6,3.9,11.3,1.005
11/08/2019 17:00,13.1,9.3,10.6,1.006
11/08/2019 18:00,16.3,4.1,9.1,1.007
11/08/2019 19:00,13.6,8.3,8.5,1.008
11/08/2019 20:00,19.6,7.5,7.5,1.009
11/08/2019 21:00,21.6,11.0,6.9,1.009
11/08/2019 22:00,17.7,9.1,6.5,1.009
11/08/2019 23:00,22.9,11.9,6.0,1.009
12/08/2019 00:00,13.8,5.8,6.2,1.009
12/08/2019 01:00,13.8,7.7,5.8,1.009
12/08/2019 02:00,13.0,4.4,5.7,1.009
12/08/2019 03:00,7.2,1.1,6.0,1.008
12/08/2019 04:00,7.3,5.0,5.3,1.009
12/08/2019 05:00,13.5,6.1,4.6,1.009
12/08/2019 06:00,10.1,9.4,5.2,1.010
12/08/2019 07:00,11.3,4.1,5.4,1.011
12/08/2019 08:00,10.7,6.4,5.6,1.012
12/08/2019 09:00,13.8,8.0,6.7,1.012
12/08/2019 10:00,17.3,9.8,8.4,1.013
12/08/2019 11:00,11.8,5.7,11.5,1.013
12/08/2019 12:00,7.9,4.7,10.9,1.012
12/08/2019 13:00,12.8,4.3,10.4,1.012
12/08/2019 14:00,14.3,3.3,10.9,1.011
12/08/2019 15:00,13.4,4.2,10.6,1.011
12/08/2019 16:00,12.7,4.2,9.8,1.011
12/08/2019 17:00,15.2,4.2,10.1,1.011
12/08/2019 18:00,14.4,7.5,9.9,1.012
12/08/2019 19:00,16.8,7.6,9.2,1.012
12/08/2019 20:00,15.0,4.6,8.5,1.012
12/08/2019 21:00,20.3,7.4,7.7,1.013
12/08/2019 22:00,15.8,7.8,6.9,1.013
12/08/2019 23:00,11.8,5.9,6.6,1.013
13/08/2019 00:00,8.8,2.7,6.4,1.013
13/08/2019 01:00,14.8,9.4,6.1,1.012
13/08/2019 02:00,9.0,7.0,5.1,1.012
13/08/2019 03:00,14.8,8.5,4.4,1.012
13/08/2019 04:00,10.8,6.5,4.0,1.012
13/08/2019 05:00,11.6,8.1,4.0,1.012
13/08/2019 06:00,6.2,2.9,3.8,1.013
13/08/2019 07:00,3.5,3.8,3.7,1.013
13/08/2019 08:00,6.4,2.9,3.9,1.013
13/08/2019 09:00,12.9,,7.4,1.014
13/08/2019 10:00,15.9,5.1,8.0,1.014
13/08/2019 11:00,3.4,-0.9,12.6,1.014
13/08/2019 12:00,3.5,1.0,12.9,1.013
13/08/2019 13:00,9.7,1.9,12.9,1.012
13/08/2019 14:00,7.4,-0.4,13.6,1.012
13/08/2019 15:00,7.2,4.9,12.8,1.011
13/08/2019 16:00,7.1,2.4,13.1,1.010
13/08/2019 17:00,12.7,6.6,11.3,1.010
13/08/2019 18:00,11.1,10.6,10.9,1.011
13/08/2019 19:00,13.6,7.2,10.3,1.011
13/08/2019 20:00,14.0,4.2,10.1,1.011
13/08/2019 21:00,15.7,9.8,9.2,1.011
13/08/2019 22:00,16.7,9.7,7.9,1.011
13/08/2019 23:00,9.4,7.6,7.5,1.011
14/08/2019 00:00,6.4,2.8,7.7,1.011
14/08/2019 01:00,9.7,11.2,7.4,1.011
14/08/2019 02:00,10.2,10.3,7.1,1.010
14/08/2019 03:00,3.9,1.9,7.3,1.010
14/08/2019 04:00,5.1,2.8,7.6,1.009
14/08/2019 05:00,2.6,0.9,7.5,1.009
14/08/2019 06:00,8.9,2.9,7.1,1.009
14/08/2019 07:00,6.7,0.0,7.1,1.009
14/08/2019 08:00,9.4,2.6,7.6,1.010
14/08/2019 09:00,12.3,18.5,10.5,1.009
14/08/2019 10:00,12.4,7.8,10.5,1.009
14/08/2019 11:00,7.6,5.4,14.4,1.009
14/08/2019 12:00,9.4,2.1,16.6,1.009
14/08/2019 13:00,12.5,2.6,17.8,1.008
14/08/2019 14:00,13.1,5.4,17.9,1.006
14/08/2019 15:00,19.1,3.9,17.7,1.006
14/08/2019 16:00,15.3,2.6,17.0,1.005
14/08/2019 17:00,15.5,5.3,16.4,1.005
14/08/2019 18:00,19.3,8.5,14.6,1.005
14/08/2019 19:00,21.5,5.2,13.2,1.005
14/08/2019 20:00,11.7,6.4,12.2,1.005
14/08/2019 21:00,17.6,8.9,11.6,1.006
14/08/2019 22:00,13.8,6.2,11.3,1.006
14/08/2019 23:00,9.4,3.7,11.0,1.005
15/08/2019 00:00,7.1,4.4,11.0,1.005
15/08/2019 01:00,7.6,5.4,11.0,1.005
15/08/2019 02:00,4.0,3.1,11.5,1.005
15/08/2019 03:00,5.6,-0.7,12.0,1.004
15/08/2019 04:00,7.9,1.4,11.8,1.004
15/08/2019 05:00,0.8,3.1,11.7,1.004
15/08/2019 06:00,6.8,5.7,11.3,1.004
15/08/2019 07:00,9.3,0.9,11.0,1.004
15/08/2019 08:00,9.7,0.7,11.8,1.005
15/08/2019 09:00,8.6,1.2,14.1,1.005
15/08/2019 10:00,11.8,1.7,14.5,1.005
15/08/2019 11:00,9.2,0.6,17.4,1.005
15/08/2019 12:00,8.3,2.5,18.4,1.004
15/08/2019 13:00,8.7,2.9,19.2,1.003
15/08/2019 14:00,9.5,1.8,19.9,1.001
15/08/2019 15:00,10.3,1.8,19.6,1.000
15/08/2019 16:00,7.6,2.3,19.3,1.000
15/08/2019 17:00,13.7,1.7,18.4,1.000
15/08/2019 18:00,17.2,3.7,17.4,1.000
15/08/2019 19:00,12.2,4.6,16.6,1.000
15/08/2019 20:00,11.5,4.2,16.6,1.000
15/08/2019 21:00,12.6,2.1,17.1,1.000
15/08/2019 22:00,7.2,1.8,17.3,0.999
15/08/2019 23:00,8.8,1.0,16.6,0.999
16/08/2019 00:00,9.2,1.3,15.7,0.999
16/08/2019 01:00,14.2,0.5,14.9,0.999
16/08/2019 02:00,9.1,4.1,14.6,0.999
16/08/2019 03:00,7.1,1.9,14.3,0.999
16/08/2019 04:00,5.4,3.4,13.9,1.000
16/08/2019 05:00,8.0,4.5,13.4,1.000
16/08/2019 06:00,18.6,5.3,12.7,1.001
16/08/2019 07:00,22.8,-0.2,12.0,1.001
16/08/2019 08:00,24.3,9.3,12.3,1.001
16/08/2019 09:00,33.9,20.2,12.6,1.002
16/08/2019 10:00,25.8,10.2,12.9,1.002
16/08/2019 11:00,13.5,11.2,13.8,1.002
16/08/2019 12:00,15.6,6.5,15.0,1.003
16/08/2019 13:00,16.9,3.1,14.4,1.003
16/08/2019 14:00,9.7,6.9,14.6,1.003
16/08/2019 15:00,9.9,2.9,13.7,1.003
16/08/2019 16:00,13.8,0.1,13.5,1.004
16/08/2019 17:00,8.9,4.9,12.2,1.004
16/08/2019 18:00,9.8,3.7,11.7,1.004
16/08/2019 19:00,11.2,3.8,11.4,1.005
16/08/2019 20:00,12.3,3.1,11.0,1.006
16/08/2019 21:00,11.3,4.2,10.9,1.006
16/08/2019 22:00,11.3,4.6,10.2,1.006
16/08/2019 23:00,10.1,8.7,9.1,1.005
17/08/2019 00:00,13.8,2.9,8.9,1.005
17/08/2019 01:00,13.3,9.0,8.7,1.005
17/08/2019 02:00,8.1,4.1,9.7,1.005
17/08/2019 03:00,4.2,1.9,9.6,1.004
17/08/2019 04:00,7.5,-0.4,8.9,1.004
17/08/2019 05:00,8.0,3.5,8.0,1.003
17/08/2019 06:00,5.1,0.1,7.4,1.004
17/08/2019 07:00,10.5,5.7,7.1,1.004
17/08/2019 08:00,7.9,-2.2,7.8,1.004
17/08/2019 09:00,,,10.7,1.003
17/08/2019 10:00,1.3,3.6,11.0,1.002
17/08/2019 11:00,-2.4,-1.0,16.2,1.002
17/08/2019 12:00,0.4,3.4,18.2,1.001
17/08/2019 13:00,6.5,3.0,18.7,1.000
17/08/2019 14:00,8.5,4.7,19.5,0.998
17/08/2019 15:00,10.1,3.3,18.4,0.997
17/08/2019 16:00,3.2,0.0,18.1,0.996
17/08/2019 17:00,9.4,6.2,17.2,0.996
17/08/2019 18:00,11.3,6.0,16.4,0.996
17/08/2019 19:00,9.8,5.3,15.9,0.995
17/08/2019 20:00,10.9,3.3,16.0,0.995
17/08/2019 21:00,3.3,4.2,16.1,0.995
17/08/2019 22:00,6.9,4.1,16.3,0.994
17/08/2019 23:00,14.1,6.5,15.6,0.994
18/08/2019 00:00,,6.6,14.8,0.994
18/08/2019 01:00,10.7,4.6,14.2,0.994
18/08/2019 02:00,10.5,5.0,14.2,0.994
18/08/2019 03:00,11.3,6.9,12.8,0.994
18/08/2019 04:00,14.0,,11.5,0.994
18/08/2019 05:00,16.1,5.5,11.3,0.994
18/08/2019 06:00,24.2,12.6,11.1,0.994
18/08/2019 07:00,20.6,10.0,10.8,0.994
18/08/2019 08:00,21.7,6.3,10.4,0.995
18/08/2019 09:00,17.5,9.3,9.8,0.996
18/08/2019 10:00,10.1,8.2,10.2,0.996
18/08/2019 11:00,12.4,3.8,9.4,0.996
18/08/2019 12:00,4.0,4.7,10.9,0.996
18/08/2019 13:00,15.9,7.0,7.3,0.997
18/08/2019 14:00,17.8,0.9,9.3,0.997
18/08/2019 15:00,10.8,6.4,7.2,0.997
18/08/2019 16:00,14.5,3.3,7.3,0.998
18/08/2019 17:00,14.5,10.4,6.4,0.999
18/08/2019 18:00,12.3,3.9,7.4,1.000
18/08/2019 19:00,8.0,2.1,8.1,1.001
18/08/2019 20:00,9.8,12.3,7.1,1.002
18/08/2019 21:00,16.0,4.5,8.1,1.003
18/08/2019 22:00,7.4,7.5,8.2,1.004
18/08/2019 23:00,15.0,6.5,7.6,1.005
19/08/2019 00:00,19.3,1.0,7.6,1.005
19/08/2019 01:00,16.3,7.9,7.6,1.006
19/08/2019 02:00,11.9,7.7,7.6,1.006
19/08/2019 03:00,14.3,2.9,7.6,1.006
19/08/2019 04:00,13.7,-0.3,8.0,1.007
19/08/2019 05:00,9.8,10.0,7.9,1.007
19/08/2019 06:00,14.4,7.5,7.2,1.008
19/08/2019 07:00,11.2,-0.2,7.8,1.008
19/08/2019 08:00,18.3,6.0,8.1,1.009
19/08/2019 09:00,15.0,5.4,9.7,1.010
19/08/2019 10:00,16.9,7.4,10.1,1.011
19/08/2019 11:00,12.9,5.7,11.4,1.012
19/08/2019 12:00,17.0,7.5,12.0,1.012
19/08/2019 13:00,14.4,1.9,12.3,1.012
19/08/2019 14:00,12.2,4.3,11.7,1.012
19/08/2019 15:00,17.2,7.1,11.4,1.013
19/08/2019 16:00,12.4,2.6,11.8,1.013
19/08/2019 17:00,14.6,6.8,11.4,1.013
19/08/2019 18:00,20.7,6.0,11.0,1.014
19/08/2019 19:00,22.5,5.7,10.6,1.014
19/08/2019 20:00,22.2,6.3,10.4,1.015
19/08/2019 21:00,24.0,9.3,10.3,1.015
19/08/2019 22:00,17.7,5.3,10.0,1.015
19/08/2019 23:00,14.2,5.4,9.7,1.015
20/08/2019 00:00,13.3,2.6,9.3,1.016
20/08/2019 01:00,8.5,,9.5,1.016
20/08/2019 02:00,11.7,,9.7,1.015
20/08/2019 03:00,6.8,2.5,9.9,1.015
20/08/2019 04:00,11.1,2.6,9.8,1.014
20/08/2019 05:00,10.0,1.2,10.0,1.014
20/08/2019 06:00,12.3,6.4,10.0,1.014
20/08/2019 07:00,13.6,-0.1,9.7,1.014
20/08/2019 08:00,19.3,3.6,10.1,1.015
20/08/2019 09:00,12.8,,11.1,1.016
20/08/2019 10:00,12.8,5.8,12.3,1.016
20/08/2019 11:00,17.9,4.1,13.4,1.016
20/08/2019 12:00,18.2,8.8,12.7,1.016
20/08/2019 13:00,7.9,3.9,14.1,1.015
20/08/2019 14:00,17.5,9.9,13.6,1.015
20/08/2019 15:00,20.0,2.2,13.5,1.014
20/08/2019 16:00,20.6,5.4,13.3,1.014
20/08/2019 17:00,17.0,4.6,12.5,1.014
20/08/2019 18:00,18.3,1.4,12.0,1.014
20/08/2019 19:00,18.7,5.3,11.3,1.014
20/08/2019 20:00,10.6,7.0,11.4,1.014
20/08/2019 21:00,13.0,7.6,11.5,1.014
20/08/2019 22:00,15.8,7.2,11.6,1.014
20/08/2019 23:00,16.9,7.7,11.6,1.014
21/08/2019 00:00,16.7,2.6,11.6,1.014
21/08/2019 01:00,20.1,6.0,11.4,1.013
21/08/2019 02:00,22.4,5.6,11.3,1.013
21/08/2019 03:00,21.2,1.5,11.2,1.013
21/08/2019 04:00,20.9,5.3,11.4,1.012
21/08/2019 05:00,18.5,5.6,11.3,1.012
21/08/2019 06:00,16.5,5.8,11.6,1.012
21/08/2019 07:00,19.3,6.7,11.6,1.012
21/08/2019 08:00,21.8,3.3,11.5,1.013
21/08/2019 09:00,11.5,6.8,11.8,1.013
21/08/2019 10:00,15.9,6.7,12.4,1.013
21/08/2019 11:00,23.9,7.7,13.2,1.013
21/08/2019 12:00,20.3,7.6,13.6,1.013
21/08/2019 13:00,29.6,7.4,14.3,1.013
21/08/2019 14:00,34.5,11.0,14.9,1.012
21/08/2019 15:00,20.6,6.6,15.1,1.012
21/08/2019 16:00,15.8,6.5,14.9,1.012
21/08/2019 17:00,12.1,5.5,14.4,1.012
21/08/2019 18:00,18.3,5.6,13.2,1.012
21/08/2019 19:00,14.8,8.2,12.6,1.012
21/08/2019 20:00,20.0,4.6,12.4,1.012
21/08/2019 21:00,11.3,3.2,12.1,1.012
21/08/2019 22:00,11.9,5.6,11.9,1.013
21/08/2019 23:00,11.5,4.1,11.9,1.013
22/08/2019 00:00,10.2,10.2,12.2,1.012
22/08/2019 01:00,6.0,11.0,11.7,1.012
22/08/2019 02:00,14.5,5.6,11.6,1.012
22/08/2019 03:00,11.7,3.1,11.7,1.012
22/08/2019 04:00,5.4,4.7,11.8,1.012
22/08/2019 05:00,7.9,5.1,11.2,1.012
22/08/2019 06:00,12.0,-0.7,10.5,1.012
22/08/2019 07:00,11.1,2.6,10.4,1.012
22/08/2019 08:00,16.2,4.6,10.5,1.013
22/08/2019 09:00,16.8,11.5,12.3,1.013
22/08/2019 10:00,20.1,13.3,12.6,1.013
22/08/2019 11:00,14.8,4.8,12.9,1.014
